title,reviews
스타워즈: 라이즈 오브 스카이워커 (Star Wars: The Rise of Skywalker),"스타워즈: 라이즈 오브 스카이워커
감독
J.J. 에이브럼스
출연
존 보예가, 데이지 리들리, 아담 드라이버, 오스카 아이삭
개봉
2020.01.08. 미국
평점
리뷰보기

스타워즈팬이라면 일단 스타워즈라는 타이틀로 나오면 무조건 보게 된다.
나 또한 그렇다. 고전 스타워즈는 정말 몇번을 봤는지 모르겠다. 한번 영화는 안보는 안보는 주의지만..
정말 몇 안되게 본걸 또 보는 행동을 하게 만든게 스타워즈 시리즈이다. 물론 옛날 스타워즈만 해당되지만...
이번에는 특히나 스타워즈의 마지막이라 더욱더 볼수 밖에 없는데, 전작들의 혹평에도 불구하고, 당연히 이번 작품도
별로일거라는 생각은 했지만... 그럼에도 불구하고 내 기준으로는 최악이였다.

전작 라스트제다이가 이번편에 비하면 훨씬 재밌다고 느껴질 정도...
일단 재미가 없다. 더이상 무슨 말이 필요할까? 
너무 지루해서 잠이 오는걸 참으면서 봤다.;;; 왠만하면 영화보면서 안자는 타입인데....
이건 지루해도 너무 지루하다. 이야기는 뭔가 굉장히 심플하고. 과거의 스타워즈의 멤버들까지 등장시켜서 마지막이란 
느낌을 재현했지만.. 이런식으로 재미없게 마무리지어도 되나 싶을 정도다.

우선은 등장인물들이 너무 매력이 없다.
스타워즈하면 떠오르는 루크나 레아나 한솔로, 다스베이더....
마지막을 장식하는 순간까지도 주인공인 레아나 핀.. 뭐.. 그냥 매력이 없다.
심지어 핀은 왜 나왔는지도 모르겠다.;;;
악당으로 등장하는 렌도 가면만 썼지, 다스베이더의 발톱의 때만큼의 매력이나 임팩트를 보여주지 못하고....
이건 그냥 총체적 난국이다.

아..
내가 좋아하는 스타워즈가 이렇게 끝이 난다는게 참 씁쓸할뿐이다."
인베이젼 2020 (Invasion),"인베이젼 2020 Vtorzhenie, Invasion,2020 - 메인 예고편 (한글 자막)
 
개요 SF  미국 , 러시아 연방  130분 
개봉 2020 .07 개봉
등급 [국내] 12세 관람가 
감독 표도르 본다르추크
출연 이리나 스타르셴바움, 알렉산더 페트로브, 리날 무하메토프, 세르게이 가르마시, 알렉 메쉬코브, 유리 보리소프

줄거리

지구의 80%를 차지하는 물, 그들이 그것을 무기로 삼았다!
인류는 생존할 수 있을 것인가!
첫 우주 침공으로부터 3년이 지난 지구. 인류는 상처를 이겨내고 조금씩 평범한 일상으로 돌아가고 있다. 그러나 평화도 잠시, 다시 그들이 모습을 드러냈다. 물이 존재하는 그 어느 곳도 안전하지 않은 상황. 하지만 인류는 반드시 이겨낼 것이다!
 



















인베이젼 2020
첫 우주 침공으로부터 3년이 지난 지구. 인류는 상처를 이겨내고 조금씩 평범한 일상으로 돌아가고 있다...
movie.naver.com"
인베이젼 2020 (Invasion),"인베이젼 2020 
Vtorzhenie, Invasion, 2020

장르 : SF
  줄거리 
우주 침공저지 후, 3년. 국방부 차원에서 외계기술을 바탕으로 무기화 전략을 진행하는 한편 율리아 를 대상으로한 연구가 계속된다. 그러던중 죽은줄 알았던 하콘이 돌아와 율리아와 재회한다. 한편, 외계 인공지능 라 로 인해 무선망이 장악당하고, 율리아에 대한 공격이 시작되는데...
  평점 ★☆☆☆☆
시리즈물로 기획된 영화로 나름의 스케일을 가지고 있는것처럼 보여주려는 모습이 역력하다. 영화에서 외계의 기술력보다는 디지털망을 장악당하면 어떤 일이 발생할 수 있다는것을 보여줌으로써 디지털사회에 대한 위험성도 내포하고 있다.
  결말
  https://movie.naver.com/movie/bi/mi/basic.nhn?code=193326
인베이젼 2020
첫 우주 침공으로부터 3년이 지난 지구. 인류는 상처를 이겨내고 조금씩 평범한 일상으로 돌아가고 있다...
movie.naver.com"
지푸라기라도 잡고 싶은 짐승들 (BEASTS CLAWING AT STRAWS),"    (원작) 스포일러
  어느 날 갑자기 거액의 돈을 맡겨놓고 사라져 버린 정체불명의 남자, 그 남자의 돈이 절실하게 필요했던 중년의 남자 배성우(중만 역), 양심 때문에 처음엔 망설이지만, 결국 이런 저런 이유로 절박하게 돈이 필요하게 되고, 그래서 그 돈에 손을 데게 되는데…. 처음엔 당장 필요한 얼마의 돈을 가져다 쓰지만, 결국 돈가방을 훔쳐서 집으로 간다. 그 남자가 다시는 나타나지 않기를 바라는 마음으로.

     
남편(김준한 분)에게 맞고 살면서 빚 때문에 몸을 팔아야만 했던 여자 신현빈(미란 역). 고객 중 한 명인 정가람(진태 역)과 눈이 맞는데, 어리면서도 다정다감한 그에게 흔들려서 친하게 지낸다. 그러던 어느 날 정가람은, 남편의 폭행에 시달리는 신현빈을 불쌍하게 생각하게 되고, 그녀를 위해서 남편을 죽이려고 한다. 그래서 남편에 대해서 그녀에게 물어보고, 그녀의 남편을 살해하는데, 엉뚱한 남자를 살해한 것이다. 이에 신현빈은, 그 살인을 은폐하려고 하는데, ‘사람을 죽였다’는 자책감에 시달리던 정가람은, 경찰에 자수하려고 한다. 이에 신현빈은, 자수를 말리려다가 그와 싸우고, 그 와중에 그를 죽이게 된다. 그러자 난처한 입장에 빠진 그녀는, 그녀가 다니는 회사의 사장에게 연락해서 도움을 받으려고 하는데, 이 때 나타난 사장님은, 완벽하게 그녀의 범죄를 은폐하며 그녀를 돌봐준다.

     
어느날 사라져 버린 옛 애인 때문에, 거액의 빛을 지게 된 형사 정우성(태영 역). 그 빛 때문에 정만식(박사장 역)에게 시달리는데, 잔혹한 깡패 배진웅(메기 역)을 내세운 그의 압박이 장난이 아니다. 그래서 이런 저런 방법으로 돈을 마련하려고 하지만, 그것이 쉽지 않다. 그래서 결국 절망적인 코너에 몰리게 되는데, 이 때 옛 애인이 나타난다. 빈털터리로 등장해서 그의 신세를 지는 그녀. 알고 보니 엄청난 돈을 숨기고 있었는데, 이에 화가 난 정우성은 그녀의 돈을 훔쳐 숨긴다.

     
그러자 그녀는 자기가 빚 문제를 해결해주겠다고 말하면서 정만식을 만나는데, 이 때 그녀의 진짜 모습이 서서히 드러난다.
  소네 케이스케의 동명소설을 영화로 만든 지푸라기라도 잡고 싶은 짐승들. 세 개의 이야기가 동시에 진행되면서, 그리고 그 각자의 이야기들이 서로 연결되지 않아서 소설의 전반부는 매우 답답하다. 그러다가 정우성의 애인 전도연(연희 역)이 등장하면서 세 이야기가 연결되면서 흥미진진하게 전개된다. 처음에 돈 가방을 들고 등장해서 사라졌던 남자가 정우성이고, 그 돈이 바로 전도연의 돈이었던 것이다. 즉 소설, 그리고 영화는 시간 순서로 전개되지 않음으로서 - 이를 비선형적 전개라고 한다 - 약간의 혼란을 초래하지만, 거액의 돈가방이 등장하는 것이 중요하므로 이 부분을 앞으로 빼서 강조한 것이다.

     
또한 정가람을 살해한 신현빈을 도와준 사장도 바로 전도연이었다. 전도연은, 다른 사람의 이름으로 살아가고 있었는데, 그녀가 신현빈을 도와준 이유는, 그녀의 돈을 빼앗고, 아울러서 그녀를 죽여서 그녀의 이름으로 살아가기 위해서였다. 그래서 그녀는 미모로 주변 남자들을 홀려서 도움을 받고, 가끔 잔혹한 일을 서슴없이 저질러서 자신의 범죄를 은폐하고 돈을 모았는데, 신현빈은 그녀의 희생양이었다. 그리고 정우성의 문제도, 돈을 달라고 닦달하는 정만식을 살해함으로서 해결한다. 그녀에게는 살인이 매우 쉬웠고, 돈이 너무나 아까웠기 때문이다.

     
결국 그녀는 자기 돈을 찾기 위해서 경찰으로 위장해서 배성우의 집으로 간다. 그리고 그 곳에서 무사히 돈을 빼내려고 하다가 배성우의 어머니 윤여정에게 들킨다. 그래서 거액의 돈을 놓고 배성우와 그녀는 사투를 벌이다 죽는다. 그녀는 자신의 범죄를 은폐하기 위해서 배성우의 집에 불을 지르는데, 이 때 집과 함께 그녀의 돈도 모두 타버린다. 그러나 영화에서는 배성우가 돈을 건진다.
      
소설에서도, 영화에서도 지푸라기라도 잡고 싶은 짐승들을 살리는 것은 전도연이다. 피도 눈물도 없으면서 잔혹하게 아름다운 그녀가 주변 사람들을 속이고 이용해서, 새로운 신분으로 살려고 하다가 결국 덜미를 붙잡히고 죄의 댓가를 받는 것이 영화의 내용이기 때문이다.


감독 : 김용훈
출연 : 전도연 정우성 배성우 윤여정 정만식 신현빈 진경 정가람 박지환 김준한 허동원 배진웅 


지푸라기라도 잡고 싶은 짐승들
감독
김용훈
출연
전도연, 정우성, 배성우, 윤여정, 정만식, 진경, 신현...
개봉
2020.02.19. 한국
평점
리뷰보기"
트랜짓 (Transit),"게오르그(프란츠 로고스키 분)는 친구의 부탁으로 바이델이라는 작가에게 멕시코 영사의 편지와 아내 마리(폴라 비어 분)의 편지를 전하러 호텔방으로 그를 찾아간다.

그러나 이미 그는 비참한 최후를 맞이한 후였고, 그는 바이델의 유품을 챙겨서 나온다. 이때까지만 해도 순수하게 유족에게 유품을 전해주려고 했었다.

하지만 독일군이 프랑스를 점령한 상황에서 마르세유로 도망가는 길에 자신이 전달하려던 편지를 뜯어보고는 멕시코 영사가 바이델에게 무사히 멕시코로 갈 수 있도록 비자와 비용을 제공하겠다고 쓰여 있음을 알게 된다.

그는 일단 영사를 찾아가 바이델이 죽었다고 말하려 하지만, 뒷말은 듣지도 않고 ‘바이델’이라는 이름만 듣고 영사는 얼른 그에게 바이델에게 주려던 비자와 돈 그리고 승선표를 준다.

아마도 그는 바이델의 얼굴을 모르고 있는 듯하다. 게오르그가 바이델이라고 생각해 그에게 모든 편의를 제공하니 생각해 보니 어쨌든 자기도 어디론가 도망가려던 참에 잘됐다 싶다.

이왕 이렇게 된 거 내가 바이델이 되자 생각하고 그는 죽은 바이델의 여권에 자기 사진을 붙인다.

배를 타고 멕시코에 가기 위해 미국 등을 경유해야 하는 까닭에 경유 비자를 신청해야 하고, 바이델이 죽은 걸 까맣게 모르는 그의 아내는 행여 자신을 떠났던 바이델이 나타날까 싶어 은행이고, 대사관이고 수시로 가지만 매번 바이델 보다 한 발 늦는다.

바이델인 척하는 게오르그 앞에 계속해서 바이델을 찾으러 다니는 마리가 나타나고, 결국 게오르그는 그녀가 죽은 바이델의 아내임을 알게 된다.

남편이 비자를 갖고 있어서 떠날 수 없다는 그녀에게 자신이 보관 중인 그녀의 비자와 승선표를 얼른 주면서 바이델은 죽었으니 혼자 이곳을 떠나라고 말한다.

하지만 그녀는 남편이 죽었다는 말을 믿지 못하고, 게오르그는 지금은 자기가 바이델이라고 그녀에게 털어놓으려 하지만 타이밍을 놓치고 만다.

영화 <트랜짓>은 동명의 소설을 원작으로 하고 있는데, 2차 세계대전 당시 작가인 안나 제거스 본인이 겪었던 일을 상당부분 담아 ‘가장 개인적인 소설’로 평가받기도 한다.

그러나 영화에서는 딱히 시대 배경에 대한 설명을 하지 않는다. 단지 비행기가 아닌 배를 타고 멕시코 간다거나, 타자기로 친 원고 뭉치 등이 과거를 배경으로 하고 있음을 미루어 짐작케 할 뿐이다.

그러면서 한편으로 지금의 유럽 난민 사태를 연상케 하는 면도 있어 과거와 현재가 공존하는 느낌이다.

2차 세계대전 당시 이뤄진 ‘대청소’가 어쩌면 지금도 이뤄지고 있다고 할 수 있다. 21세기를 살고 있는 우리 역시 ‘검은 피부의 난민’을 자국에서 쫓아내려 하고 있다.

심지어 어떤 나라는 공식적으로 더 이상 난민을 받지 않겠다고 선언하기도 했다.

대부분 난민은 개인적인 이유 보다 그 나라의 정치, 경제, 사회 등의 문제로 발생한다. 개인의 잘못이 아니다.

그런 그들을 인도적인 차원에서 감싸줄 수 있는 그런 사회가 되어야 하지 않을까?

영화 <트랜짓>은 다음 달 2일 개봉한다.

/마이스타 이경헌 기자

기사 원문보기 http://www.mystar.ne.kr/archives/6962
과거와 현재가 어우러진 영화 | | 마이스타
게오르그(프란츠 로고스키 분)는 친구의 부탁으로 바이델이라는 작가에게 멕시코 영사의 편지와 아내 마리(폴라 비어 분)의 편지를 전하러 호텔방...
www.mystar.ne.kr
트랜짓
감독
크리스티안 펫졸드
출연
프란츠 로고스키, 폴라 비어
개봉
2020.07.02. 독일, 프랑스
리뷰보기"
행복의 단추를 채우는 완벽한 방법 (Sometimes always never),"행복의 단추를 채우는 완벽한 방법
감독
칼 헌터
출연
빌 나이, 샘 라일리
개봉
2020.04.02. 영국
평점
리뷰보기


<행복의 단추를 채우는 완벽한 방법>은 제목처럼 틀어진 일과 시간을 바로 
잡으려는 인물들의 모습을 보여주는 작품입니다.



주인공 앨런은 큰 아들을 잃어버리고 그를 찾기에 여념이 없습니다. 혹시 모를 
시체안치소에 둘째 아들 피터와 함께 방문하기도 합니다. 영화의 큰 흐름은
큰 아들을 찾는 이야기이지만 다른 아들과의 소통과 관계 회복이 오히려
더 큰 중심이라고 볼 수 있습니다.

 이런 역에 딱 어울리는 배우가 바로 빌 나이가 아닌가 싶습니다.
더이상의 적역이 잘 떠오르지도 않을 정도로 빌 나이는 영화 속 바로 그
인물 같아 보였습니다. <러브 액추얼리>에서 처음 만났던 그 망나니 로커의
모습은 이제 잘 떠오르지가 않네요. 이젠 <어타웃 타임>이나 이 작품의
아버지로서의 모습이 기억에 더 남을 것 같습니다."
슬로우 웨스트 (Slow West),"미국 개척 시대에 꿈을 찾아 서부로 간다고 흔히 말하지만, 사실은 돈을 벌기 위해 모두 서부로 갔다. 일확천금을 향한 욕망이 넘쳐나고, 그 욕망을 통제할 법이 없었던 곳, 서부.

슬로우 웨스트
감독
존 맥클린
출연
마이클 패스벤더, 벤 멘델슨, 로리 맥칸, 코디 스밋...
개봉
2015 영국, 뉴질랜드
평점
리뷰보기
돈 때문에 사람을 이용하고 죽이고, 그런 시절. 오직 사랑하는 여자를 만나기 위해 홀로 서부로 갔던 우리의 주인공 제이( 코디 스밋 맥피 분) .
 있는 집 자제로, 누구나 부럽지 않을 근사한 삶을 살 수 있었음에도 불구하고, 그녀가 간 서부로 떠난 제이( 코디 스밋 맥피 분)의 사랑은, 어떤 결과를 가져올까?
 서부의 풍경을 낭만적으로 그렸다는 점에서 좋은 영화이지만, 사랑을 이야기하지만, 이야기의 흐름은 떠나는 여정에 있기 때문에 재미있지 않을 수도 있다. 그래서 영화 슬로우 웨스트의 재미는 35점이다.
  "
슬리핑 위드 아더 피플 (Sleeping with Other People),"  간만에 재있을듯한 영화가 있네요
  슬리핑 위드 아더 피플
Sleeping with other people
        제목부터 잼나보이지 않아요??
  10월 22일 개봉
  오늘 개봉이에요
    네이버 검색해보니 포토 예고편이 있어요
   







      사실....요런게 나오면
  이게 내용의 끝인 경우가 많지만
  이외에 다른 에피소드들이 있기를 바랄뿐이죠 ㅋㅋ
  요런건 극장에서 내리면 그 후에 보기 딱 좋은 영화같은데..
  사실 집에서는 여유로이 볼 수 있는 분위기가 안되니
  극장을 이용하는걸로 ㅋㅋ
  신랑한테 무료 영화쿠폰이 있으니
  그걸로 예매를 부탁해야겠어요
  인턴도 그렇게 혼자 봤다는..
무료티켓이니 뭐...혼자봐도 어쩔수 없죠
        남녀간의 미묘한 심리묘사들이
  잼나게 그려졌으면 해요
  특히 전남친과의 조건부 절친이 된다니..
  과연 가능할런지..
  결과는 영화를 봐야만 알것 같지만..
  또...
  왠지 그냥 알것도 같죠??
저는 극장가서 확인할께요~~
           "
슬리핑 위드 아더 피플 (Sleeping with Other People),"<슬리핑 위드 아더 피플(Sleeping with Other People)>
(2015/10/24 : CGV 판교)

 이 영화가 '청소년 관람불가' 등급을 받은 건 아마 연인 관계의 가장 끈적한 부분을 적나라하게 드러내고 있기 때문일 겁니다. 단순히 육체적인 접촉 뿐만이 아니라 정신적인 교감마저 말입니다. 짧은 관계(?) 이후 다시 만난 두 주인공의 정서는 사실 각자 '관계'에 황폐화된 상태라고 볼 수 있을 테지요. 이런 서로의 정신적인 불균형을 바로잡아줄 긍정적인 '관계'를 모색하고 있는 조금은 외설적이고 직설적인 '로맨틱 코미디'라고 볼 수 있을 것 같네요. 분위기는 많이 다르지만, 부분적으로는 '데이빗 O. 러셀'의 '실버라이닝 플레이북'이 생각나기도 하더군요. 그러니까 결국 영화를 보고 있자면, 자연스레 '연애'가 하고 싶어지는 그런 이야기라는 거지요.

 기대 이상으로 '코미디' 파트가 효과적으로 웃음을 유도해 냅니다. 상당히 많은 양의 대사를 쏟아 놓는 '제이슨 서디키스'와, 그걸 귀여운 표정으로 조목조목 받아 내는 '알리슨 브리'의 궁합이 좋아서, 이런 '코미디'가 좀 더 사랑스럽게 관객에게 전달된다는 인상이 강합니다. 물론 두 배우의 연기가 좋은 덕분이기도 하지만요. 특히 '알리슨 브리'가 정말 사랑스럽게 나오더군요. '아론 소킨'과 그의 연출작이 언급되기도 하는 등, 자잘한 지식을 요하는 장면이 몇 있긴 하지만, 두 배우를 보는 것만으로도 아마 대체적으로 만족스러운 웃음을 만나고 나올 수 있을 겁니다. 포스터에서도 강렬하게 주장하고 있듯, 성적인 코드 또한 많으니 대사를 유심히 들어보시길 권하고 싶네요.

 결국 남자와 여자 사이엔 우정이란 존재할 수 없음을 주장하는 영화일지도 모릅니다. 하지만 좀 더 자세히 들여다보면 이 이야기가 '사랑'이라는 감정 내부에 '우정' 또한 포용할 수 있음을 말하고 있단 걸 알게 되지요. 마치 번개가 치듯 이루어지는 사랑은 분명 그 직관적인 감정을 동력 삼아 유지되는 게 분명합니다, 그래서 이런 사랑은 때론 '인스턴트'의 풍미를 지니기도 하지요. 하지만 마치 '우정'이 '사랑'의 감정으로 치환되듯, 서서히 젖어드는 관계 또한 이 세상엔 있다는 걸 알아야 합니다. 특정 단어를 통해 장벽을 치면서까지 부정하던 둘의 관계가 결국 허물어질 수밖에 없었던 것은 이런 관계 속에 '치유'의 힘이 깃들어 있기 때문일 겁니다. 그리고 이런 형태의 마법은 생각보다 그 지속효과가 긴 법이지요.

슬리핑 위드 아더 피플
감독
레슬리 헤드랜드
출연
제이슨 서디키스, 알리슨 브리, 아담 스콧, 나타샤 리온, 아만다 피트
개봉
2015 미국
리뷰보기"
슬리핑 위드 아더 피플 (Sleeping with Other People),"  <슬리핑 위드 아더 피플>
  멍때리고 있던 동안 시사회가 있었기에
그냥 놓쳐 버린 영화
동네에서 볼 수 있을거라 기대하지 않았는데,
우짠 일로 동네에 있길래 재빨리 보고 왔지요!!
    살색(!)이 많이 등장하진 않지만,
대화수위가 '매우' 높아서 민망하기까지 했던 영화
<슬리핑 위드 아더 피플>입니다
    * 읽은 책 몰아서 짧게 끄적이듯 영화도 그냥 짧게 *
                제목부터 노골적인 이 영화가
게다가 '청불'이기까지 하니
1차원적인 생각으로 뭔가 그런 장면이 많을거라 예상했어요
(뭔가 그런이 뭐야~ ㅎㅎㅎㅎㅎ)
          헌데, 이 영화!
제 예상과는 다른 형태로 야하더군요
그 형태는 바로 '대사'
  특히 포스터에도 나온 저 장면은......
배우들은 어떻게 아무렇지도 않게 연기했지?
(허긴 그러니까 배우겠죠)
싶은 생각이 들만큼 심하게 민망&부끄
                제대로 풀리지 않는 연애로 각각 힘들어하던
옛 친구 둘이서 우연히 만난 후,
(사실 그냥 친구는 아니지만요...)
아주 '솔직하게' 서로의 연애상담을 해주다가
결국엔....?
뭐 예상하시다시피!!!
  이렇게 줄거리만 놓고 보면 사실 정~말 뻔한 영화죠
헌데, 너무 노골적으로 떠들어주셔서 그랬나?
그닥 식상하단 느낌없이 볼 수 있었답니다
                무엇보다 여주인공이 너무 이뻐서~
우와~ 하면서 봤네요 ^^
(저.... 여잡니다 ㅎㅎ)
  알리슨 브리. 기억해두겠어욧!!
                남자주인공은 좀 느끼해서 제 스탈은 아닙니다만,
이 역할엔 잘 어울리더라는~
누군가를 좀 닮지 않았나요??
                뭐, 친구네 아이 생일파티에 '약'을 먹고 가는 등
(심지어 거기서 위엔 속옷만 입고 춤을 추고 ^^;;)
우리 정서엔 맞지 않는 장면도 꽤 많습니다만....
다른 나라 영화가 다 그러려니 한다면!!
  정작 우리영화에서도 이해 못 할 장면이 수두룩 하니까요 ㅎㅎ
                    다만 이 분을 대하는 남주의 태도는
많이 아쉬웠어요.
굳이 이 분과 잠시라도 연결해둘 필요가 있었을까 싶은
              여주인공 레이니가 빠진 나쁜 남자
레이니가 통쾌하게 한 방 먹였음
더 통쾌했으련만!!!
  어쨌든 대체 왜? 좋아했나고!!!!
              솔직하다못해 노골적인 남녀의 대사가
끊임없이 나오는지라
어지간하면 동성끼리 보러 갈 것을 권해드리며!!!
  주위에서 다 뜯어 말려도
나쁜 남자한테 빠지는 여자는
어느 나라에나 있나보다....란 생각도 하게 됩니다
그래도 이 영화 속 여주인공은 구제되었는데,
현실에서는...?
 






마지막으로 이뻤던 여주인공 한 컷 더
멀리라 얼굴은 잘 안 보이지만,
그래도 이쁘지 않냐며~
  사실 이 장면은 헉! 할만하지만요 ^^;;;



            뻔한 스토리이긴 한데,
혼자 있으면서도 얼굴이 붉어지는
민망한 대사와 상황덕에
지루함없이 볼 수 있었던 로코
<슬리핑 위드 아더 피플>입니다
    덧) 지난 주에 영화를 너무 몰아 봐서,
당분간은 이렇게 짧은 리뷰를 남기려 합니다!!
      슬리핑 위드 아더 피플
감독
레슬리 헤드랜드
출연
제이슨 서디키스, 알리슨 브리, 아담 스콧, 나타샤 리온, 아만다 피트
개봉
2015 미국
리뷰보기




   "
